Category,Product_Count_In_Category,Product_Number,Product_Name,Barcode
Hair Accessories,16,5,Batch Batch VGA COMB HMWC-05 Wooden Comb,8904086392276
Hair Accessories,16,6,Batch Batch VGA COMB HMWC-07,8904086392290
Hair Accessories,16,7,Batch Batch VGA Wooden Comb HMWC-03,8904086392252
Hair Accessories,16,8,Batch VEGA Wooden Comb HMWC-04,8904086392269
Hair Accessories,16,9,Batch VGA Wooden Comb HMWC-02,8904086392245
Hair Accessories,16,10,Batch Zodiac Black Comb,8904112011003
Hair Accessories,16,11,The Sparkle India Hair Comb,8904086320590
Hair Accessories,16,12,The Sparkle India Hair Comb,8904086320705
Hair Accessories,16,13,The Sparkle India Hair Combs,8904086320859
Hair Accessories,16,14,VEGA VEGA The Handmade Comb HMC-09,8904086390036
Hair Accessories,16,15,VEGA VEGA The Handmade Comb HMC-11,8904086390425
Hair Accessories,16,16,Vega Vega Comb Pocket HMC 120D,8904086390210
Household Goods,15,1,AIR KARPURE AIR KARPURE Citrus Camphor,8903664007649
Household Goods,15,2,Cello Cello Sportigo Plastic Bottle,8901372110514
Household Goods,15,3,Gala Gala Toilex Square Toilet Paper,8901663002870
Household Goods,15,4,Geep Geep Thunder Black Plastic Rechargeable Mosquito Racket,8906022538649
Household Goods,15,5,Godrej Blunt Godrej Blunt Comfort Small Scissors,8904039459483
Household Goods,15,6,Godrej Godrej Personal Scissors,8904039471348
Household Goods,15,7,Hunter Hunter Rechargeable Mosquito Swatter,8904104100050
Household Goods,15,8,Maxo Maxo Mosquito Repellent Coil 8 Hour Red Regular,8902102197461
Household Goods,15,9,Morde Morde White Compound,8906051682221
Household Goods,15,10,Prestige Prestige Electronic Gas Lighter,8901365995920
Household Goods,15,11,Revive Revive Garden Bloom Liquid Stiffener,8901088721974
Household Goods,15,12,Revive Revive Instant Starch 400g Jar,8901088702522
Household Goods,15,13,Revive Revive Liquid Stiffener,8901088206280
Household Goods,15,14,Revive Revive Liquid Stiffener,8901088206273
Household Goods,15,15,Viva Viva Refill Pack (500g),8901030830372
Grocery,15,1,BUDDS BUDDY BUDDS BUDDY,6185642399430
Grocery,15,2,BUDDS BUDDY BUDDS BUDDY,7422542635633
Grocery,15,3,BUDDS BUDDY BUDDS BUDDY (Specific Product Name Unknown),6185642412290
Grocery,15,4,Budds Buddy Budds Buddy,3678038906860
Grocery,15,5,Budds Buddy Budds Buddy Grocery Item,7422542586515
Grocery,15,6,Fetch Fetch N Buy Grocery Items,8902519001948
Grocery,15,7,GUBB GUBB Grocery Item,8906000424759
Grocery,15,8,Grocery Grocery Item,8901326234518
Grocery,15,9,Grocery Grocery Item,8901097416212
Grocery,15,10,Grocery Grocery Item,3678038911062
Grocery,15,11,Grocery Grocery Item (8906000424742),8906000424742
Grocery,15,12,Grocery Grocery Item (8906000426500),8906000426500
Grocery,15,13,Grocery Grocery Item (Plastic T00660),3678038910928
Grocery,15,14,Grocery Grocery Item (Unspecified),6185642406664
Grocery,15,15,Thanal Thanal Product (Name not specified),8906002419609
Health and Personal Care,15,1,Amrutanjan Amrutanjan Back Pain Roll-On,8901803001503
Health and Personal Care,15,2,Amrutanjan Amrutanjan Comfy Snug Fit XL +50mm Extra Long Ear Plugs,8901803000629
Health and Personal Care,15,3,Amrutanjan Amrutanjan Double Power Balm,8901803001121
Health and Personal Care,15,4,Amrutanjan Amrutanjan Pain Balm,8901803001145
Health and Personal Care,15,5,Amrutanjan Amrutanjan Spray,8901803007734
Health and Personal Care,15,6,Grocery Pain Relief Medication,8901097416434
Health and Personal Care,15,7,Old Spice Old Spice Krakengard No Gas 24 Hour Long Lasting Freshness Deodorant Body Spray,4987176176318
Health and Personal Care,15,8,Skore Skore Condoms,8906007131254
Health and Personal Care,15,9,Skore Skore Condoms with Dots,8906007130998
Health and Personal Care,15,10,Vicks Vicks VapoDrops Cough Drops,4987176033710
Health and Personal Care,15,11,Vicks Vicks VapoRub,4987176244970
Health and Personal Care,15,12,Vicks Vicks VapoRub,4987176244987
Health and Personal Care,15,13,Vicks Vicks VapoRub Extra Strong,4987176147318
Health and Personal Care,15,14,Vicks Vicks VapoRub Ointment,4987176191205
Health and Personal Care,15,15,Vicks Vicks VapoRub Xtra Strong,4987176147349
Pest Control,14,1,Buy Bitter Powerful Rat Repellent Spray,8904282419661
Pest Control,14,2,Buy M Stick Glue Board Rat Trap,8908005902027
Pest Control,14,3,Buy M Stick Glue Board Rat Trap,8908005902034
Pest Control,14,4,EXIT EXIT NO ENTRY Bed Bug & Termite Spray,8908005902119
Pest Control,14,5,Exit Exit No Entry Cockroach Vanisher 50g Pouch,8908005902300
Pest Control,14,6,Exit No Entry Exit No Entry Cockroach Vanisher,8908005902317
Pest Control,14,7,Good Bye Good Bye Ant Bait,6297000080277
Pest Control,14,8,Habro Habro Goodbye Baited Glue Trap for Rat (2 Pieces),000001346947
Pest Control,14,9,Habro Habro Goodbye Sticky Roach House,000001347050
Pest Control,14,10,Hit Hit Anti Roach Gel,8901023010002
Pest Control,14,11,Mortein Mortein Smart Comforting Nights Mosquito Repellent Machine Refill,8901396528456
Pest Control,14,12,Mukund Mukund Dead Line Bug Fighter,8906101040018
Pest Control,14,13,Mukund Mukund Dead Line Bug Fighter,8906101040032
Pest Control,14,14,Red Line Red Line Cockroach Killer Gel,8908007359034
Home Cleaning,13,1,Ambi Pur Ambi Pur Air Effect Air Freshener Rose Blossom,4987176128065
Home Cleaning,13,2,Astrabon Astrabon Digital Product Detergent - Autodish - Rinse Aid,8903287080647
Home Cleaning,13,3,Gala Gala Double Hockey Toilet Brush,8901663109661
Home Cleaning,13,4,Harpic Harpic Disinfectant Toilet Cleaner,8901396152002
Home Cleaning,13,5,Harpic Harpic Flushmatic Citrus Toilet Cleaner,8901396155720
Home Cleaning,13,6,Harpic Harpic Hygienic Citrus Toilet Rim Block,8901396183402
Home Cleaning,13,7,Harpic Harpic Hygienic Jasmine Toilet Rim Block,8901396183600
Home Cleaning,13,8,Harpic Harpic Hygienic Lavender Toilet Rim Block,8901396184003
Home Cleaning,13,9,IFB IFB Essentials Dishwasher Tablets,8903287080630
Home Cleaning,13,10,Pledge Pledge Furniture Care Potpourri,8904053001064
Home Cleaning,13,11,Surf Excel Surf Excel Easy Wash Detergent,8901030850479
Home Cleaning,13,12,Surf Excel Surf Excel Easy Wash Detergent Powder,8901030850448
Home Cleaning,13,13,Wonder Fresh Wonder Fresh Flush Tab Ocean Blue Fragrance,8904053002665
Kitchen,12,1,Cartini Cartini 7139 Fine Dicing Knife,8904039471393
Kitchen,12,2,Cartini Cartini 7141 Precision Carving Knife,8904039471416
Kitchen,12,3,Godrej Cartini by Godrej 7138 Swift Cutting Knife,8904039471386
Kitchen,12,4,Godrej Godrej Cartini Versatile Black Kitchen Scissors,8904039471324
Kitchen,12,5,Godrej Godrej Easy Knife Set 6272,8901663262724
Kitchen,12,6,Godrej Godrej Handy Knife Large,8904039462759
Kitchen,12,7,Godrej Godrej Kitchen Knife,8904039463718
Kitchen,12,8,KAI KAI Stainless Steel Dicing Kitchen Knife,8906081442352
Kitchen,12,9,Kai KAI Stainless Steel Nakiri Kitchen & Vegetable Chopping Knife,8906081442840
Kitchen,12,10,Kai Kai Black Stainless Steel & Plastic Hocho Utility Knife,8906081441546
Kitchen,12,11,PRESTIGE PRESTIGE Hard Anodised Tadka Pan,8901365350385
Kitchen,12,12,Prestige Prestige TruEdge 4-Piece Knife Set,8901365430582
Laundry Products,10,1,Comfort Comfort Fabric Conditioner Lily Fresh,8901030803567
Laundry Products,10,2,Comfort Comfort Perfume Deluxe After Wash Fabric Conditioner Royale,8901030769160
Laundry Products,10,3,Comfort Comfort Perfume Deluxe Desire Fabric Conditioner,8901030769221
Laundry Products,10,4,Henko Henko Stain Care Powder,8902102126409
Laundry Products,10,5,Mr. Mr. White Detergent Powder,8902102126782
Laundry Products,10,6,Surf Excel Surf Excel Detergent Bar,8901030872976
Laundry Products,10,7,Surf Excel Surf Excel Detergent Bar,8901030843143
Laundry Products,10,8,Surf Excel Surf Excel Easy Wash Detergent Liquid,8901030732331
Laundry Products,10,9,Tide Tide Blue Detergent Bar Multipack (4 x 115g),4987176175366
Laundry Products,10,10,Tide Tide Matic Front Load Detergent Powder,4987176179869
Food & Beverage,10,1,ASIAJUMBO ASIAJUMBO Choc Coin Gold (20 Pieces),8850305320257
Food & Beverage,10,2,Alpenliebe Alpenliebe Peppermint Chocolate Candy,8935001714057
Food & Beverage,10,3,Cello Cello Thermo Click Stainless Steel Lunch Pack,8901372169802
Food & Beverage,10,4,Cocoa Cocoa Melts Barquillo Pistachio Chocolate Tin Pack,6297001172599
Food & Beverage,10,5,Glucovita Glucovita Bolts Mango,8901399024214
Food & Beverage,10,6,Glucovita Glucovita Bolts Strawberry,8901399088537
Food & Beverage,10,7,INACO INACO Strawberry Jelly Drink,8992726826205
Food & Beverage,10,8,Taj Mahal Taj Mahal Tea 250g Box - Rich & Flavourful,8901030827334
Food & Beverage,10,9,Termomisa Termomisa MARVEL 2500ml Food Thermos,8902061014090
Food & Beverage,10,10,Tiffany Tiffany Cream Fudge,6291003080395
Art & Craft Supplies,10,1,Apsara Apsara EZ Grip Pencils (Pack of 10),8901324020199
Art & Craft Supplies,10,2,Apsara Apsara Glass Marking Pencils (White),8901324057102
Art & Craft Supplies,10,3,"Classmate Classmate Drawing Book (Soft Cover, 40 Pages)",8902519001955
Art & Craft Supplies,10,4,Colored Colored Chalk Beads (Carton),8906073772085
Art & Craft Supplies,10,5,DOMS DOMS Non-Toxic Dustless White Chalk (Pack of 10),8908000034860
Art & Craft Supplies,10,6,DOMS DOMS Water Color Pens (12 Shades),8908000034976
Art & Craft Supplies,10,7,Doms Doms Geomiti Math Drawing Instrument Box,8906073775109
Art & Craft Supplies,10,8,Doms Doms X1 Premium Mathematical Drawing Instrument Box,8906073771255
Art & Craft Supplies,10,9,Doms Doms Y1 Extra Dark Triangle Pencils with Free Sharpener and Eraser,8906073770463
Art & Craft Supplies,10,10,Flair Flair Creative Cube Dust-Free Eraser,8901765144737
Oral Care,9,1,Babila Babila Copper Tongue Cleaner TC,8906034033378
Oral Care,9,2,Dentoshine Dentoshine Gel Toothpaste for Kids (Raspberry Flavour),751570405879
Oral Care,9,3,Lexus Lexus Tongue Cleaner LXSG-009,8908013541089
Oral Care,9,4,Oral-B Oral-B CrissCross Toothbrush,4987176176455
Oral Care,9,5,Oral-B Oral-B CrossAction Power Toothbrush Replacement Head (Soft),4987176130945
Oral Care,9,6,Oral-B Oral-B Kids Extra Soft Toothbrush,4902430864329
Oral Care,9,7,Oral-B Oral-B Sensitive Toothbrush Extra Soft,4902430888325
Oral Care,9,8,Sensodyne Sensodyne Repair & Protect Deep Repair Toothpaste,8901571010837
Oral Care,9,9,Sensodyne Sensodyne Sensitivity & Gum Toothpaste,8901571010639
School & Office Supplies,9,1,Apsara Apsara Dustless Chalk (100 Pieces),8901324058185
School & Office Supplies,9,2,Classmate Classmate Asteroid Geometry Box,8903183100302
School & Office Supplies,9,3,DOMS DOMS Exam Essential Kit,8906073788390
School & Office Supplies,9,4,Doms Doms Geo Tron Mathematical Drawing Instruments Box,8904411801756
School & Office Supplies,9,5,Doms Doms Geometry Box,8906073775086
School & Office Supplies,9,6,Doms Doms Teacher's Care Chalk Holder,8908000034617
School & Office Supplies,9,7,Doms Doms Zodiac Clean & Clear Erasing Rubber (Pack of 36),8906073784217
School & Office Supplies,9,8,HOOK HOOK Color Fest Pens,8903183304090
School & Office Supplies,9,9,Linc Linc Markline Geometry Instrument Box,8904106855217
Shoe Care,9,1,Cherry Blossom Cherry Blossom Black Shoe Polish,8901396051008
Shoe Care,9,2,Cherry Cherry Blossom Black Shoe Polish,8901396052005
Shoe Care,9,3,Maxwax Maxwax Black Shoe Polish Combo Mini (Liquid Polish),8908000432178
Shoe Care,9,4,Maxwax Maxwax Renovator for Sport Shoes,8908000432383
Shoe Care,9,5,Maxwax Maxwax Xtra Shine Liquid Shoe Polish,8908000432109
Shoe Care,9,6,Maxwax Maxwax Xtra Shine Liquid Shoe Polish,8908000432116
Shoe Care,9,7,Maxwax Maxwax Xtra Shine Liquid Shoe Polish,8908000432659
Shoe Care,9,8,Maxwax Maxwax Xtra Shine Paste Shoe Polish,8908000432048
Shoe Care,9,9,Maxwax Maxwax Xtra Shine Shoe Polish,8908000432291
Laundry & Cleaning,8,1,Best Best Henko Matic 2L Liquid Detergent - Fresh & Clean Laundry,8902102127192
Laundry & Cleaning,8,2,Henko Henko Matic Lintelligent Top Load Detergent Powder,8902102126553
Laundry & Cleaning,8,3,Henko Henko Stain Care Laundry Detergent,8902102125495
Laundry & Cleaning,8,4,IFB IFB Fluff Top Load Liquid Detergent,8903287080692
Laundry & Cleaning,8,5,Rin Rin Liquid Ala Fabric Whitener,8901030761188
Laundry & Cleaning,8,6,Robin Robin Fabric Whitener,8901396015109
Laundry & Cleaning,8,7,Surf Excel Surf Excel Matic Front Load Liquid Detergent,8901030695469
Laundry & Cleaning,8,8,Ujala Ujala Instant Dirt Dissolver Detergent Powder,8902102127567
School Supplies,7,1,Cello Cello Spiderman Champ 600 Water Bottle,8901372163756
School Supplies,7,2,Classmate Classmate Victor Geometry Box,8903183100081
School Supplies,7,3,Doms Doms C3 Prep School Kit,8906073771439
School Supplies,7,4,Doms Doms Dustless Chalk (Pack of 10),8908000034877
School Supplies,7,5,Doms Doms Geomiti Mathematical Drawing Instrument Box,8906073774935
School Supplies,7,6,Doms Doms Long Coloured Eraser,8908000034709
School Supplies,7,7,Kores Kores Dustless Chalks Multicolour,8902635515664
Home & Garden,7,1,Jhadu Jhadu Jhadoo Indian Broom,8906006807587
Home & Garden,7,2,Lia Lia Floral Fusion Spray,8903664057439
Home & Garden,7,3,Milton Milton Thermosteel Optima 350ml Double Wall Vacuum Flask,8902061100984
Home & Garden,7,4,NEED NEED 500ml Bottle Neo,8901309222921
Home & Garden,7,5,New 24 LED Foldable Rechargeable Desk Lamp,6939020420663
Home & Garden,7,6,Prestige Prestige Aluminium Junior Pressure Cooker Gasket,8901365600015
Home & Garden,7,7,Prestige Prestige Safety Valve (3 Pack) for Deluxe Aluminum and Stainless Steel Cookware,8901365601173
Adhesives & Sealants,6,1,Fevi Fevi Stick Super Glue Stick,8901860633518
Adhesives & Sealants,6,2,Fevi Kwik Fevi Kwik 203 Cyanoacrylate Adhesive,8901860015352
Adhesives & Sealants,6,3,Fevibond Fevibond Synthetic Rubber Based Adhesive,8901860010661
Adhesives & Sealants,6,4,Fevicol Fevicol MR General Purpose White Adhesive,8901860630500
Adhesives & Sealants,6,5,Fevicol Fevicol MR General Purpose White Adhesive,8901860630241
Adhesives & Sealants,6,6,Fevicol Fevicol MR General Purpose White Adhesive,8901860630708
Stationery & Office Supplies,6,1,ALL TIME ALL TIME POLKA CONT NO.23,8902084039926
Stationery & Office Supplies,6,2,DOMS DOMS XL Eraser Set,8908000034358
Stationery & Office Supplies,6,3,Doms Doms 0.7 mm Lead Mechanical Pencil Pouch Pack (Art No. 8180),8906073781803
Stationery & Office Supplies,6,4,Flair Flair Inky Gold Liquid Ink Fountain Pen (Blue),8901765092427
Stationery & Office Supplies,6,5,Parker Parker Frontier Gold Plated Ball Pen,8901198441465
Stationery & Office Supplies,6,6,Parker Parker Vector STD Red CT Ball Pen with A5 Houndstooth Print Notebook,8901198490425
Lighting,6,1,Bajaj Bajaj Raftaar Duo Rechargeable LED Torch,8901308111790
Lighting,6,2,Bajaj Bajaj SmartGlow Chamak Radium LED Torch,8901308110069
Lighting,6,3,GM GM 9 Watt LED Bulb - White - B22,8904037892947
Lighting,6,4,Impex Impex Plastic LED Lantern Emergency Light (White),8906062165713
Lighting,6,5,LED LED DP-636 Rechargeable Folding Table Lamp,6939020420366
Lighting,6,6,Philips Philips Ace Saver LED Bulb 9W B22,8720169180628
Candy,6,1,Chupa Chups Chupa Chups Big Babol Tutti Frutti Bubble Gum,8991115010102
Candy,6,2,Chupa Chups Chupa Chups Dip and Lick Lollipop,8935001723073
Candy,6,3,Hubba Bubba Hubba Bubba Fancy Fruit Bubble Gum Mega Long Tape,4009900379564
Candy,6,4,Ice Breakers Ice Breakers Cinnamon Disc Mints,03400801
Candy,6,5,Wonka Nerds Fraise Raisin Candy,07933624
Candy,6,6,Wonka Nerds Tiny Tangy Crunchy Candy,07933925
Adhesives,5,1,Fevicol Fevicol Mr. General Purpose White Adhesive,8901860630807
Adhesives,5,2,Pidilite Pidilite Fevi Gum,8901860633037
Adhesives,5,3,Pidilite Pidilite Fevicol 50gm Squeezy,8901860630432
Adhesives,5,4,Pidilite Pidilite Fevicol 8gm Tube,8901860630005
Adhesives,5,5,Pidilite Pidilite Fevicol SH Super Glue,8901860512127
Home Improvement,5,1,Gala Gala Plunger Medium Drain Unclogging Tool,8901663202041
Home Improvement,5,2,Godrej Godrej Nav Tal Padlock,8904039471690
Home Improvement,5,3,Pidilite Pidilite M-SEAL PHATAPHAT Fast Curing Epoxy Compound,8901860020516
Home Improvement,5,4,Prestige Prestige Clean Home PCBL 4-Step Household Ladder,8901365428350
Home Improvement,5,5,Prestige Prestige Mini Metallic Safety Plug,8901365601159
Baby & Toddler,5,1,Chicco Chicco Anti-Mosquito Patches,8058664174966
Baby & Toddler,5,2,Chicco Chicco Toothbrush Pink 3-8 Years,8058664147700
Baby & Toddler,5,3,SKINCO SKINCO Velvet Round Bed,8908004999493
Baby & Toddler,5,4,Sebamed Sebamed Children's Shampoo,4103040012333
Baby & Toddler,5,5,Shop Shop No Fluoride Baby Toothpaste with Mix Fruits,8058664132522
Bath & Body,5,1,ENCHANTEUR ENCHANTEUR Romantic Perfumed Shower Gel,8888202000613
Bath & Body,5,2,Himalaya Himalaya Ayurveda Clear Skin Soap Bar,8901138844080
Bath & Body,5,3,Yardley London Yardley London English Rose Luxury Soap,8903105011549
Bath & Body,5,4,Yardley Yardley English Rose Luxury Soap Set (3 x 100g),8903105011648
Bath & Body,5,5,Yardley Yardley Imperial Jasmine Luxury Soap Set (3 x 100g),8903105011617
Health and Hygiene,5,1,Dettol Dettol Disinfectant Sanitizer Wet Wipes,8901396388142
Health and Hygiene,5,2,Dettol Dettol Icy Cool Antiseptic Liquid,8901396602316
Health and Hygiene,5,3,Dettol Dettol Original Multi-Use Skin Surface Disinfectant Wipes,8901396388159
Health and Hygiene,5,4,Reckitt Dettol Antiseptic Liquid,8901396350101
Health and Hygiene,5,5,Savlon Savlon Germ Protection Wipes,8905110003168
Feminine Hygiene,4,1,Whisper Superior Soft Whisper Sanitary Pads Maxi Fit L+ Wings,4987176223890
Feminine Hygiene,4,2,Whisper Whisper Bindazzz Nights Period Panty Liners,4987176240453
Feminine Hygiene,4,3,Whisper Whisper Daily Liners Clean Fresh,4987176231765
Feminine Hygiene,4,4,Whisper Whisper Daily Liners Clean Fresh,4987176231758
Appliances,4,1,Bosch Bosch MGM6644BIN 750 Watt 4-Jar Mixer Grinder,4242005252992
Appliances,4,2,Bosch Bosch MGM8842GIN 1000 Watt 4-Jar Mixer Grinder,4242005248414
Appliances,4,3,CELLO CELLO DURO SWIFT 750,8901372171553
Appliances,4,4,Sujata Sujata Dynamix 900 Watt 3-Jar Mixer Grinder,8906109500033
Pumps,4,1,KSB KSB Aqua Smarty Self-Priming Pump,8901372167952
Pumps,4,2,KSB KSB Aqua Smarty Self-Priming Pump,8904109910388
Pumps,4,3,KSB KSB Aqua Smarty Self-Priming Pump,8888202054500
Pumps,4,4,KSB KSB Aqua Smarty Self-Priming Pump,8901751022261
Kitchen Utensils,4,1,All Time All Time Soup Strainer,8902084000414
Kitchen Utensils,4,2,Fackelmann Fackelmann 43917 Cake Spatula/Scraper,4008033439176
Kitchen Utensils,4,3,Fackelmann Fackelmann Arcadalina Lasagne Lifter,4008033492638
Kitchen Utensils,4,4,"Fackelmann Fackelmann Nylon Chinese Turner, 30cm",4008033492744
Computer Peripherals,4,1,Logitech Logitech K120 USB Keyboard,097855067081
Computer Peripherals,4,2,Logitech Logitech M170 Wireless Mouse,097855119254
